ID,User story,LLM,title,Full actor,tokens
A26,"As a data scientist, I need to develop an extractive approach to identify review segments that best justify a recommendation, ensuring that the justifications are relevant and persuasive to the user.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,data scientist,34.0
A26,"As a software developer, I want to implement a Seq2Seq model with aspect-planning that can generate justifications covering different aspects of a product, providing a well-rounded explanation to enhance user trust.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,software developer,34.0
A26,"As a product manager, I need a system that uses a large-scale personalized recommendation justification dataset to improve the accuracy and relevance of the justifications provided to users.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,product manager,30.0
A26,"As an AI researcher, I am interested in experimenting with an aspect-conditional masked language model to generate diverse justifications, aiming to personalize and vary the content for different user profiles.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,AI researcher,33.0
A26,"As a quality assurance engineer, I want to conduct thorough testing on the justification generation models using real-world datasets to ensure the outputs are convincing and improve user satisfaction.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,quality assurance engineer,31.0
A26,"As a content curator, I need tools that can distantly label massive review corpora efficiently, helping to expand our dataset with high-quality justifications that can be used for training our models.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,content curator,34.0
A26,"As a UX designer, I want to design an interface that effectively presents these justifications to users, making it clear why a recommendation matches their interests and how the justification relates to their preferences.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,UX designer,37.0
A26,"As a database administrator, I need to manage and optimize the storage of large datasets of user reviews and justifications, ensuring fast retrieval and processing for real-time recommendation and justification generation.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,database administrator,34.0
A26,"As a marketing strategist, I am interested in leveraging personalized justifications to enhance user engagement and trust, ultimately leading to higher conversion rates and customer loyalty.",GPT4,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,marketing strategist,29.0
A26,"As a customer, I want to understand why a recommended product might match my interests, so I want to see relevant and convincing justifications for the recommendation.",Llama,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,customer,30.0
A26,"As a researcher, I want to develop new methods and datasets for generating high-quality review justifications that are relevant to users' decision-making processes.",Llama,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,researcher,26.0
A26,"As a developer, I want to create a system that can extract relevant review segments that justify users' intentions, so that I can use them to train models for generating personalized recommendation justifications.",Llama,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,developer,37.0
A26,"As a data scientist, I want to construct large-scale personalized recommendation justification datasets using distant labeling of massive review corpora, so that I can train models that can generate diverse and convincing justifications.",Llama,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,data scientist,36.0
A26,"As a customer, I want to see justifications for recommended products that cover different aspects of the product, so that I can make a more informed decision.",Llama,Justifying Recommendations Using Distantly-Labeled Reviews and Fine-Grained Aspects,customer,30.0
